ShipmentID,WeightKG,ShipmentType,DeliveryTimeHours
68682,13.32,Air,65
68683,16.21,Sea,186
68684,45.46,Sea,7
68685,5.17,Sea,191
68686,44.07,Land,106
68687,15.54,Land,140
68688,25.17,Air,160
68689,32.32,Sea,189
68690,32.5,Land,153
68691,49.01,Land,79
68692,2.22,Air,41
68693,35.34,Sea,102
68694,42.36,Air,135
68695,29.62,Land,111
68696,48.8,Land,46
68697,21.17,Air,176
68698,37.62,Air,89
68699,34.48,Air,190
68700,2.05,Sea,112
68701,27.86,Air,161
68702,13.42,Air,69
68703,26.67,Air,94
68704,44.26,Land,66
68705,31.69,Land,185
68706,29.9,Air,162
68707,33.79,Land,78
68708,26.65,Air,39
68709,22.67,Air,85
68710,19.03,Air,190
68711,35.15,Land,184
68712,38.9,Sea,119
68713,21.45,Sea,25
68714,2.66,Land,165
68715,27.39,Sea,184
68716,28.89,Sea,39
68717,24.21,Sea,69
68718,18.32,Air,45
68719,44.85,Air,66
68720,24.32,Sea,99
68721,40.05,Air,112
68722,32.07,Land,148
68723,39.46,Air,138
68724,43.94,Air,104
68725,12.55,Air,6
68726,41.52,Air,106
68727,36.19,Air,161
68728,28.27,Air,78
68729,27.48,Sea,115
68730,15.92,Sea,154
68731,27.26,Air,61
68732,19.53,Air,78
68733,44.5,Air,164
68734,29.31,Land,62
68735,15.3,Air,108
68736,7.65,Land,114
68737,34.85,Air,151
68738,33.4,Air,80
68739,18.32,Sea,89
68740,8.53,Land,107
68741,35.95,Air,170
68742,13.88,Air,158
68743,43.17,Sea,192
68744,36.45,Sea,153
68745,44.67,Air,95
68746,49.24,Land,123
68747,17.38,Sea,145
68748,25.45,Air,90
68749,20.49,Air,6
68750,4.34,Land,139
68751,20.55,Sea,1
68752,22.47,Land,77
68753,9.08,Air,16
68754,44.22,Sea,75
68755,14.98,Air,86
68756,38.05,Air,100
68757,4.28,Air,67
68758,1.99,Land,155
68759,49.78,Sea,80
68760,6.59,Sea,101
68761,38.41,Land,27
68762,30.42,Air,2
68763,22.92,Sea,48
68764,2.33,Land,25
68765,16.77,Land,164
68766,45.05,Air,89
68767,45.31,Sea,103
68768,30.19,Sea,85
68769,28.95,Land,38
68770,21.57,Sea,168
68771,38.89,Land,12
68772,44.21,Air,157
68773,36.51,Air,71
68774,26.5,Sea,121
68775,31.91,Air,157
68776,11.38,Sea,96
68777,49.57,Land,75
68778,46.83,Sea,37
68779,47.85,Air,79
68780,8.76,Air,66
68781,32.81,Sea,190
68782,32.99,Air,29
68783,18.08,Sea,196
68784,43.33,Sea,98
68785,39.23,Land,117
68786,36.12,Air,99
68787,1.93,Air,74
68788,49.53,Air,98
68789,36.06,Sea,197
68790,48.49,Land,133
68791,4.8,Sea,180
68792,34.87,Air,10
68793,37.37,Sea,35
68794,3.7,Air,63
68795,3.69,Sea,75
68796,38.23,Sea,183
68797,39.99,Air,145
68798,45.55,Sea,45
68799,38.72,Air,65
68800,12.4,Sea,56
68801,48.45,Sea,198
68802,13.73,Air,52
68803,36.5,Air,61
68804,26.7,Air,117
68805,6.55,Air,189
68806,46.39,Air,35
68807,29.6,Sea,13
68808,5.04,Sea,179
68809,19.48,Land,129
68810,38.37,Land,23
68811,31.11,Land,77
68812,11.56,Air,34
68813,28.69,Air,107
68814,15.79,Sea,80
68815,26.6,Sea,192
68816,16.24,Sea,11
68817,25.07,Air,91
68818,42.19,Land,93
68819,10.99,Air,65
68820,0.59,Land,150
68821,8.17,Sea,41
68822,42.17,Sea,153
68823,21.05,Land,7
68824,37.12,Air,85
68825,2.02,Sea,128
68826,7.74,Land,154
68827,28.66,Air,82
68828,36.16,Land,97
68829,39.5,Sea,51
68830,32.33,Air,24
68831,37.96,Sea,10
68832,8.7,Air,13
68833,33.08,Sea,18
68834,21.55,Air,139
68835,45.79,Land,186
68836,30.96,Sea,160
68837,27.31,Sea,21
68838,29.12,Sea,41
68839,41.65,Sea,60
68840,1.06,Land,115
68841,43.08,Land,46
68842,1.94,Air,56
68843,29.34,Air,8
68844,25.38,Land,145
68845,18.83,Air,164
68846,6.87,Sea,116
68847,6.64,Air,86
68848,37.24,Air,73
68849,6.12,Air,5
68850,34.52,Land,184
68851,49.52,Air,187
68852,34.25,Sea,127
68853,4.22,Sea,142
68854,27.33,Air,45
68855,41.8,Sea,51
68856,47.75,Air,186
68857,36.52,Air,71
68858,15.83,Sea,167
68859,12.93,Land,107
68860,39.3,Sea,185
68861,38.14,Air,108
68862,24.58,Air,29
68863,4.8,Sea,117
68864,33.77,Sea,13
68865,29.73,Land,172
68866,1.09,Air,168
68867,32.3,Sea,171
68868,7.05,Sea,113
68869,41.38,Land,50
68870,33.84,Sea,184
68871,3.06,Land,62
68872,26.83,Sea,100
68873,40.37,Land,183
68874,41.58,Air,101
68875,4.73,Air,158
68876,4.41,Land,28
68877,38.86,Air,196
68878,12.02,Air,169
68879,29.9,Sea,12
68880,30.64,Air,110
68881,31.68,Land,77
68882,17.22,Land,90
68883,2.48,Air,38
68884,27.11,Land,53
68885,25.99,Sea,23
68886,21.94,Sea,42
68887,14.34,Land,112
68888,42.23,Air,118
68889,18.82,Sea,67
68890,6.78,Sea,11
68891,38.03,Air,94
68892,32.0,Air,138
68893,15.8,Sea,77
68894,7.98,Air,74
68895,22.26,Land,159
68896,3.76,Sea,172
68897,11.53,Air,165
68898,48.22,Air,153
68899,7.95,Sea,21
68900,14.11,Air,143
68901,7.38,Air,119
68902,45.64,Air,139
68903,46.28,Sea,75
68904,3.44,Land,45
68905,44.96,Air,8
68906,7.54,Sea,98
68907,20.17,Sea,105
68908,29.52,Land,154
68909,23.39,Air,21
68910,7.23,Sea,52
68911,39.68,Air,50
68912,34.53,Air,24
68913,47.09,Sea,112
68914,17.97,Land,82
68915,21.8,Sea,26
68916,17.81,Air,41
68917,3.62,Land,51
68918,3.22,Sea,144
68919,38.19,Air,41
68920,14.6,Air,52
68921,24.61,Sea,185
68922,48.96,Land,121
68923,1.37,Sea,101
68924,26.12,Air,51
68925,26.15,Air,59
68926,49.93,Sea,196
68927,41.8,Sea,40
68928,3.81,Land,144
68929,8.28,Air,163
68930,2.18,Air,26
68931,10.24,Sea,73
68932,11.01,Air,187
68933,4.95,Air,79
68934,26.6,Sea,84
68935,48.76,Sea,131
68936,40.29,Air,133
68937,10.57,Land,168
68938,39.26,Sea,183
68939,49.12,Sea,77
68940,41.84,Land,176
68941,23.7,Air,199
68942,13.83,Air,181
68943,37.52,Land,155
68944,39.43,Land,73
68945,15.19,Land,96
68946,11.6,Sea,164
68947,33.77,Sea,36
68948,44.48,Sea,39
68949,1.53,Land,57
68950,49.36,Land,164
68951,10.0,Air,114
68952,17.8,Land,7
68953,3.12,Air,103
68954,3.25,Sea,149
68955,14.0,Air,15
68956,28.47,Land,46
68957,45.1,Sea,88
68958,3.96,Air,175
68959,27.52,Air,187
68960,21.1,Air,189
68961,49.47,Air,169
68962,9.76,Sea,54
68963,18.79,Sea,23
68964,2.16,Land,73
68965,45.75,Sea,12
68966,31.31,Land,136
68967,29.6,Land,150
68968,2.91,Sea,50
68969,5.4,Land,34
68970,39.62,Sea,84
68971,27.7,Air,107
68972,10.35,Land,96
68973,27.72,Sea,141
68974,48.42,Air,20
68975,5.63,Land,136
68976,48.53,Air,70
68977,38.87,Air,99
68978,7.64,Air,153
68979,40.83,Sea,142
68980,37.33,Air,104
68981,28.91,Air,187
68982,38.83,Air,51
68983,7.49,Air,181
68984,36.22,Air,144
68985,32.23,Land,118
68986,14.59,Air,102
68987,34.67,Land,102
68988,34.1,Land,67
68989,12.33,Land,38
68990,7.81,Air,173
68991,18.43,Air,144
68992,20.26,Air,95
68993,41.3,Land,108
68994,22.09,Air,153
68995,36.96,Sea,78
68996,23.4,Sea,52
68997,3.82,Land,107
68998,32.81,Sea,46
68999,44.82,Sea,122
69000,26.16,Air,8
69001,35.25,Sea,184
69002,39.05,Land,13
69003,23.64,Air,78
69004,12.87,Sea,191
69005,43.07,Air,15
69006,41.52,Sea,53
69007,43.04,Air,55
69008,41.38,Sea,5
69009,7.09,Air,39
69010,21.03,Land,13
69011,9.98,Sea,67
69012,8.18,Land,97
69013,39.18,Sea,19
69014,24.33,Land,159
69015,4.99,Air,96
69016,20.6,Sea,53
69017,49.67,Air,66
69018,11.01,Sea,121
69019,20.16,Sea,114
69020,29.93,Land,128
69021,10.38,Sea,5
69022,48.4,Land,102
69023,31.93,Sea,158
69024,11.86,Sea,49
69025,22.61,Sea,58
69026,18.36,Land,146
69027,6.55,Land,164
69028,14.59,Land,105
69029,27.91,Air,38
69030,4.86,Sea,50
69031,2.89,Air,49
69032,27.3,Land,156
69033,21.99,Air,56
69034,9.82,Sea,161
69035,35.78,Land,130
69036,4.85,Sea,2
69037,13.88,Land,160
69038,5.51,Air,12
69039,36.52,Land,39
69040,31.82,Land,51
69041,9.83,Land,134
69042,28.09,Land,15
69043,34.98,Sea,47
69044,2.19,Air,45
69045,33.33,Sea,45
69046,15.92,Air,15
69047,7.19,Air,10
69048,41.15,Sea,79
69049,30.5,Sea,103
69050,27.55,Sea,111
69051,41.9,Air,99
69052,13.62,Air,12
69053,1.2,Sea,35
69054,47.46,Land,4
69055,13.51,Land,138
69056,31.85,Land,84
69057,48.86,Air,171
69058,12.06,Air,159
69059,49.64,Land,159
69060,27.16,Land,159
69061,47.97,Sea,148
69062,4.76,Sea,112
69063,26.79,Land,73
69064,47.25,Land,165
69065,8.2,Land,122
69066,14.12,Air,59
69067,11.02,Air,152
69068,48.29,Land,89
69069,13.54,Air,59
69070,6.49,Air,73
69071,39.94,Air,157
69072,25.92,Land,74
69073,29.7,Sea,86
69074,30.54,Air,173
69075,30.84,Land,140
69076,22.99,Sea,118
69077,48.79,Land,8
69078,9.12,Land,188
69079,47.91,Air,195
69080,14.97,Land,26
69081,9.9,Air,20
69082,31.47,Sea,81
69083,44.65,Sea,159
69084,18.46,Air,170
69085,4.23,Sea,50
69086,27.06,Air,160
69087,49.27,Air,134
69088,19.78,Sea,160
69089,1.49,Sea,32
69090,25.29,Land,171
69091,19.5,Air,32
69092,3.8,Sea,129
69093,43.8,Sea,105
69094,31.13,Sea,11
69095,8.13,Land,12
69096,46.33,Sea,21
69097,29.02,Sea,21
69098,34.62,Air,138
69099,29.38,Sea,137
69100,48.93,Land,140
69101,44.59,Air,32
69102,1.32,Sea,18
69103,1.22,Air,50
69104,24.66,Land,167
69105,16.05,Land,197
69106,27.17,Land,133
69107,17.25,Sea,71
69108,43.97,Sea,184
69109,8.9,Land,78
69110,3.34,Land,105
69111,17.47,Sea,22
69112,7.39,Sea,107
69113,29.78,Land,31
69114,23.89,Land,18
69115,35.54,Air,8
69116,4.1,Air,161
69117,37.84,Sea,109
69118,14.19,Land,143
69119,33.74,Sea,7
69120,14.9,Air,163
69121,41.77,Sea,36
69122,41.79,Sea,40
69123,15.66,Sea,77
69124,45.52,Sea,169
69125,16.39,Land,11
69126,44.84,Land,124
69127,10.06,Sea,114
69128,14.75,Air,100
69129,44.27,Land,87
69130,4.5,Sea,179
69131,35.24,Land,151
69132,34.26,Sea,174
69133,48.62,Land,113
69134,48.63,Land,132
69135,24.28,Sea,42
69136,33.09,Land,108
69137,8.21,Land,34
69138,11.69,Sea,174
69139,28.14,Sea,135
69140,12.26,Sea,37
69141,11.24,Sea,20
69142,1.63,Air,157
69143,4.13,Land,164
69144,35.72,Sea,199
69145,1.21,Sea,184
69146,44.84,Air,5
69147,4.39,Land,57
69148,8.25,Air,15
69149,17.35,Sea,192
69150,36.47,Land,118
69151,35.19,Land,109
69152,12.7,Land,45
69153,16.69,Land,54
69154,41.15,Sea,2
69155,25.09,Air,184
69156,23.18,Land,168
69157,31.86,Air,129
69158,23.11,Air,16
69159,21.98,Air,6
69160,40.03,Land,72
69161,46.61,Sea,104
69162,27.69,Land,175
69163,14.82,Air,76
69164,47.51,Air,134
69165,35.25,Air,176
69166,32.89,Air,2
69167,30.53,Sea,189
69168,37.15,Land,139
69169,38.89,Air,138
69170,39.66,Sea,98
69171,48.8,Sea,75
69172,20.85,Land,123
69173,12.51,Air,98
69174,20.01,Sea,128
69175,38.46,Land,75
69176,27.26,Land,99
69177,43.3,Sea,190
69178,12.19,Sea,116
69179,36.98,Air,8
69180,12.84,Land,138
69181,40.06,Land,96
69182,22.19,Air,180
69183,49.48,Air,95
69184,33.6,Land,4
69185,37.22,Land,3
69186,2.61,Air,173
69187,35.3,Sea,30
69188,21.23,Land,75
69189,16.49,Sea,175
69190,39.86,Land,34
69191,11.82,Land,67
69192,9.5,Sea,57
69193,18.09,Air,149
69194,31.65,Air,169
69195,13.24,Land,75
69196,28.15,Sea,53
69197,19.55,Sea,40
69198,20.14,Sea,77
69199,10.55,Land,197
69200,16.44,Land,74
69201,14.06,Sea,102
69202,12.55,Sea,116
69203,4.5,Sea,98
69204,21.94,Sea,68
69205,12.61,Land,89
69206,48.07,Air,150
69207,30.28,Air,23
69208,23.37,Air,152
69209,17.23,Air,195
69210,23.31,Air,11
69211,17.4,Air,60
69212,42.91,Sea,34
69213,13.16,Sea,16
69214,14.36,Air,154
69215,35.63,Air,171
69216,45.1,Land,147
69217,34.17,Land,156
69218,4.69,Land,176
69219,45.0,Air,102
69220,38.58,Land,180
69221,12.37,Land,128
69222,3.6,Air,85
69223,36.02,Air,81
69224,12.11,Air,50
69225,26.43,Sea,111
69226,4.93,Air,42
69227,28.62,Land,81
69228,1.56,Air,54
69229,26.93,Sea,72
69230,41.77,Sea,87
69231,29.25,Land,27
69232,44.29,Sea,47
69233,27.67,Land,26
69234,34.53,Sea,83
69235,18.63,Sea,162
69236,15.19,Air,126
69237,17.12,Sea,143
69238,5.59,Sea,4
69239,13.09,Air,1
69240,19.66,Air,108
69241,17.41,Sea,92
69242,25.03,Air,168
69243,24.67,Sea,92
69244,36.9,Sea,61
69245,20.09,Sea,164
69246,34.02,Air,146
69247,44.59,Air,104
69248,23.06,Sea,131
69249,27.89,Air,171
69250,34.02,Land,46
69251,24.96,Air,28
69252,8.58,Air,65
69253,15.03,Air,52
69254,1.9,Land,79
69255,34.34,Sea,12
69256,14.34,Sea,96
69257,41.27,Land,25
69258,32.97,Air,164
69259,36.94,Air,149
69260,44.18,Air,10
69261,21.57,Land,191
69262,9.84,Air,51
69263,46.81,Land,27
69264,49.79,Air,18
69265,11.29,Sea,181
69266,37.18,Air,183
69267,4.08,Land,79
69268,1.86,Sea,133
69269,33.92,Sea,37
69270,13.13,Sea,52
69271,43.46,Land,118
69272,25.9,Air,60
69273,39.21,Air,25
69274,5.62,Land,123
69275,43.79,Air,33
69276,9.9,Land,15
69277,28.63,Air,1
69278,30.68,Sea,166
69279,3.76,Sea,173
69280,48.89,Land,135
69281,15.46,Land,12
69282,35.85,Land,68
69283,31.77,Sea,154
69284,2.14,Air,138
69285,43.19,Land,50
69286,15.57,Land,153
69287,12.83,Sea,96
69288,3.4,Sea,192
69289,12.89,Land,54
69290,31.19,Sea,43
69291,10.44,Sea,102
69292,23.59,Air,155
69293,40.09,Air,144
69294,47.78,Land,92
69295,35.17,Sea,189
69296,10.19,Air,86
69297,19.47,Air,195
69298,27.93,Land,128
69299,43.63,Sea,166
69300,27.61,Sea,64
69301,24.82,Land,43
69302,13.36,Land,101
69303,25.23,Air,124
69304,16.28,Air,142
69305,28.44,Land,64
69306,40.53,Land,191
69307,47.31,Land,197
69308,40.58,Sea,49
69309,41.5,Sea,180
69310,18.22,Air,82
69311,34.93,Air,151
69312,19.71,Land,119
69313,1.7,Land,118
69314,44.28,Land,160
69315,3.09,Air,48
69316,6.22,Air,100
69317,1.41,Air,12
69318,3.83,Land,186
69319,3.42,Air,152
69320,34.03,Air,3
69321,42.75,Sea,86
69322,39.94,Sea,2
69323,31.5,Land,8
69324,39.41,Sea,101
69325,23.1,Air,129
69326,45.37,Air,46
69327,23.27,Sea,4
69328,1.9,Sea,72
69329,35.27,Sea,32
69330,41.62,Air,16
69331,11.62,Air,31
69332,16.23,Land,133
69333,34.9,Sea,171
69334,28.9,Land,141
69335,44.55,Land,136
69336,24.14,Air,139
69337,33.79,Sea,195
69338,13.95,Land,33
69339,46.51,Land,132
69340,18.8,Sea,150
69341,27.21,Land,58
69342,31.02,Air,188
69343,13.09,Sea,98
69344,16.18,Sea,107
69345,25.37,Sea,81
69346,13.91,Sea,96
69347,6.94,Land,26
69348,41.91,Air,143
69349,16.57,Land,160
69350,21.09,Air,181
69351,27.58,Air,61
69352,42.2,Sea,124
69353,7.45,Air,4
69354,31.48,Sea,145
69355,17.88,Land,81
69356,43.54,Sea,12
69357,33.23,Air,139
69358,7.69,Air,14
69359,15.2,Sea,15
69360,2.29,Land,13
69361,38.64,Land,34
69362,20.93,Sea,5
69363,2.91,Land,116
69364,1.17,Land,70
69365,47.8,Land,175
69366,42.69,Sea,43
69367,17.05,Sea,24
69368,26.07,Air,172
69369,29.01,Air,49
69370,26.01,Air,33
69371,15.75,Sea,2
69372,19.83,Sea,34
69373,9.47,Sea,191
69374,2.14,Sea,126
69375,8.16,Sea,67
69376,1.15,Land,138
69377,21.94,Air,143
69378,33.21,Sea,76
69379,9.46,Air,117
69380,26.93,Sea,167
69381,16.59,Air,51
69382,6.44,Sea,143
69383,6.82,Sea,91
69384,31.1,Air,148
69385,6.33,Land,71
69386,27.89,Sea,90
69387,9.94,Land,191
69388,43.37,Land,91
69389,2.97,Air,181
69390,19.66,Sea,142
69391,38.19,Air,141
69392,37.58,Sea,78
69393,7.67,Land,172
69394,10.24,Land,39
69395,27.54,Land,66
69396,34.37,Sea,80
69397,37.74,Sea,188
69398,31.22,Land,161
69399,39.26,Land,192
69400,22.27,Land,97
69401,28.25,Land,47
69402,21.94,Sea,160
69403,38.17,Sea,10
69404,9.15,Sea,64
69405,12.99,Air,77
69406,41.92,Land,3
69407,35.86,Air,188
69408,36.89,Land,87
69409,5.41,Air,154
69410,24.48,Sea,69
69411,28.43,Land,160
69412,39.11,Land,104
69413,21.4,Land,128
69414,27.27,Sea,34
69415,12.3,Sea,103
69416,41.69,Land,76
69417,45.74,Air,38
69418,23.48,Sea,85
69419,22.14,Air,150
69420,16.75,Air,30
69421,13.71,Sea,181
69422,27.89,Sea,84
69423,8.85,Sea,130
69424,29.67,Sea,199
69425,28.29,Air,38
69426,34.86,Land,57
69427,11.67,Land,33
69428,35.25,Land,177
69429,1.34,Air,28
69430,26.95,Sea,191
69431,42.28,Air,182
69432,36.53,Land,134
69433,42.62,Land,190
69434,7.84,Sea,95
69435,36.09,Air,36
69436,23.72,Land,74
69437,16.5,Sea,118
69438,18.11,Land,147
69439,5.55,Sea,134
69440,35.0,Air,162
69441,31.78,Sea,8
69442,8.05,Land,134
69443,27.44,Land,169
69444,6.92,Sea,111
69445,16.01,Land,115
69446,2.68,Land,15
69447,31.24,Land,150
69448,1.12,Land,132
69449,13.41,Sea,86
69450,13.7,Sea,56
69451,37.54,Air,18
69452,22.81,Land,107
69453,28.87,Air,125
69454,12.83,Sea,24
69455,27.61,Land,195
69456,7.89,Land,18
69457,49.62,Sea,89
69458,26.09,Sea,84
69459,44.03,Sea,39
69460,5.73,Air,89
69461,29.73,Sea,189
69462,33.72,Air,77
69463,39.55,Sea,78
69464,24.55,Air,94
69465,2.29,Land,44
69466,13.43,Sea,28
69467,14.39,Air,30
69468,16.26,Land,51
69469,5.06,Sea,33
69470,0.53,Air,110
69471,26.22,Sea,64
69472,36.97,Land,180
69473,11.89,Land,28
69474,34.84,Sea,119
69475,36.69,Air,73
69476,20.86,Air,142
69477,26.49,Sea,197
69478,16.04,Air,54
69479,19.07,Air,177
69480,29.66,Land,7
69481,18.41,Air,112
69482,25.3,Sea,172
69483,37.32,Land,60
69484,48.25,Sea,1
69485,44.61,Land,51
69486,45.77,Air,38
69487,45.61,Sea,66
69488,12.46,Sea,113
69489,47.35,Air,196
69490,11.51,Land,74
69491,43.28,Sea,99
69492,29.26,Sea,187
69493,42.02,Air,108
69494,49.12,Sea,190
69495,43.85,Land,167
69496,40.92,Land,63
69497,10.72,Sea,160
69498,43.07,Air,117
69499,8.7,Air,149
69500,25.88,Air,85
69501,25.37,Land,151
69502,26.18,Land,122
69503,36.3,Air,15
69504,20.1,Air,129
69505,23.1,Air,157
69506,33.12,Sea,94
69507,34.28,Sea,147
69508,22.16,Land,33
69509,3.08,Air,123
69510,13.32,Air,88
69511,47.23,Land,70
69512,46.41,Air,10
69513,32.66,Land,174
69514,9.67,Land,175
69515,5.24,Land,183
69516,47.5,Air,18
69517,43.72,Sea,199
69518,20.2,Air,10
69519,31.67,Air,92
69520,45.75,Land,187
69521,7.34,Air,34
69522,31.99,Land,42
69523,46.01,Sea,98
69524,41.91,Land,91
69525,14.71,Air,42
69526,47.63,Sea,113
69527,10.56,Land,195
69528,10.82,Air,135
69529,5.28,Air,15
69530,6.35,Land,163
69531,38.2,Sea,53
69532,14.16,Air,1
69533,43.52,Land,142
69534,42.95,Sea,105
69535,6.27,Air,150
69536,26.85,Air,190
69537,37.1,Sea,100
69538,34.29,Land,36
69539,5.63,Sea,99
69540,16.43,Sea,144
69541,30.79,Sea,191
69542,29.42,Sea,6
69543,40.79,Sea,150
69544,3.28,Land,135
69545,24.28,Land,145
69546,42.52,Air,80
69547,49.69,Land,178
69548,6.86,Sea,187
69549,32.47,Sea,170
69550,0.57,Sea,168
69551,17.8,Air,142
69552,22.52,Land,53
69553,17.62,Sea,136
69554,31.41,Air,91
69555,1.26,Land,116
69556,45.46,Air,78
69557,16.27,Land,59
69558,7.94,Air,194
69559,21.94,Air,104
69560,25.94,Land,72
69561,3.07,Air,199
69562,40.05,Air,191
69563,37.0,Sea,79
69564,25.83,Sea,93
69565,9.71,Sea,187
69566,46.37,Sea,139
69567,39.81,Land,73
69568,12.07,Sea,162
69569,36.93,Sea,161
69570,5.52,Sea,106
69571,6.36,Sea,157
69572,22.51,Land,78
69573,35.24,Air,122
69574,45.91,Air,52
69575,48.56,Land,189
69576,34.75,Land,115
69577,39.27,Air,39
69578,25.77,Sea,109
69579,3.27,Sea,63
69580,6.7,Land,91
69581,48.55,Land,35
69582,19.95,Land,18
69583,38.71,Sea,71
69584,11.41,Air,19
69585,26.88,Sea,170
69586,8.06,Air,192
69587,40.53,Land,92
69588,8.82,Air,7
69589,35.44,Air,130
69590,7.97,Sea,174
69591,41.02,Sea,32
69592,25.39,Air,150
69593,20.92,Land,67
69594,17.17,Sea,73
69595,34.54,Sea,52
69596,4.86,Sea,15
69597,42.88,Sea,198
69598,38.18,Sea,176
69599,18.96,Air,168
69600,48.89,Air,60
69601,41.69,Air,4
69602,13.91,Land,149
69603,44.44,Sea,67
69604,5.4,Sea,188
69605,34.63,Land,195
69606,7.0,Land,39
69607,48.81,Sea,67
69608,2.96,Sea,26
69609,12.02,Air,116
69610,26.74,Air,69
69611,29.41,Sea,58
69612,25.89,Sea,14
69613,37.13,Sea,10
69614,0.58,Land,137
69615,28.41,Air,131
69616,30.94,Sea,195
69617,10.85,Sea,102
69618,33.13,Land,176
69619,32.87,Sea,38
69620,26.74,Air,39
69621,13.33,Air,169
69622,21.12,Sea,43
69623,13.99,Sea,109
69624,38.6,Air,67
69625,31.12,Land,6
69626,7.99,Sea,46
69627,28.6,Sea,78
69628,45.21,Land,16
69629,41.72,Sea,153
69630,44.61,Land,44
69631,45.89,Air,122
69632,9.82,Land,128
69633,36.12,Sea,27
69634,32.4,Sea,54
69635,2.15,Sea,56
69636,39.02,Land,101
69637,10.76,Sea,171
69638,45.89,Sea,187
69639,41.85,Sea,117
69640,38.56,Land,80
69641,34.99,Air,94
69642,23.77,Land,72
69643,39.99,Land,94
69644,41.05,Air,184
69645,5.37,Sea,8
69646,16.89,Sea,179
69647,16.17,Land,101
69648,6.67,Sea,29
69649,48.8,Air,142
69650,29.39,Sea,100
69651,29.69,Air,140
69652,19.43,Air,13
69653,38.55,Sea,140
69654,24.04,Land,10
69655,37.24,Sea,172
69656,43.96,Land,187
69657,33.02,Sea,136
69658,31.34,Sea,152
69659,39.45,Land,165
69660,25.4,Sea,171
69661,40.68,Land,112
69662,5.08,Air,89
69663,12.48,Air,8
69664,46.27,Sea,192
69665,8.97,Land,67
69666,22.93,Land,168
69667,24.3,Air,74
69668,21.17,Air,46
69669,43.41,Air,92
69670,37.61,Air,146
69671,40.61,Air,72
69672,49.57,Land,136
69673,48.75,Air,187
69674,44.66,Air,36
69675,28.5,Air,96
69676,15.41,Sea,21
69677,36.32,Land,3
69678,47.49,Land,88
69679,49.52,Land,16
69680,30.85,Sea,55
69681,35.19,Air,150
69682,14.3,Air,22
69683,10.48,Land,113
69684,32.12,Air,77
69685,11.64,Air,140
69686,20.07,Sea,188
69687,24.88,Land,9
69688,46.67,Land,84
69689,48.89,Air,196
69690,12.73,Air,24
69691,7.03,Air,128
69692,11.63,Land,48
69693,26.18,Sea,173
69694,39.25,Air,6
69695,26.34,Air,120
69696,46.69,Air,192
69697,32.05,Land,87
69698,24.44,Sea,104
69699,38.63,Air,143
69700,47.71,Air,30
69701,16.99,Air,27
69702,14.11,Land,155
69703,11.06,Sea,117
69704,27.01,Air,186
69705,23.68,Air,10
69706,12.74,Land,72
69707,36.22,Air,129
69708,15.23,Land,74
69709,37.95,Sea,4
69710,42.02,Land,187
69711,43.38,Sea,41
69712,7.75,Air,90
69713,15.64,Sea,171
69714,26.45,Air,142
69715,42.36,Land,157
69716,20.35,Sea,37
69717,33.16,Air,114
69718,23.0,Land,116
69719,1.97,Land,150
69720,16.16,Air,88
69721,37.96,Land,121
69722,36.65,Air,36
69723,44.24,Land,186
69724,29.85,Land,143
69725,38.44,Sea,189
69726,21.05,Land,135
69727,17.81,Sea,91
69728,17.32,Air,108
69729,8.37,Air,170
69730,22.17,Air,25
69731,40.63,Air,121
69732,1.1,Land,64
69733,28.96,Air,44
69734,9.06,Land,6
69735,37.34,Land,4
69736,7.44,Air,66
69737,8.62,Air,127
69738,2.61,Air,14
69739,22.41,Land,132
69740,32.55,Land,35
69741,14.8,Air,77
69742,2.55,Sea,123
69743,46.67,Sea,114
69744,43.1,Air,162
69745,23.41,Air,154
69746,41.25,Land,56
69747,40.16,Sea,90
69748,28.3,Land,196
69749,26.58,Air,124
69750,32.73,Land,78
69751,36.25,Air,111
69752,41.13,Air,131
69753,28.94,Air,122
69754,37.44,Air,136
69755,9.69,Land,172
69756,37.43,Land,90
69757,3.38,Land,133
69758,33.09,Land,186
69759,35.77,Sea,12
69760,48.39,Sea,195
69761,21.38,Land,94
69762,6.15,Land,20
69763,17.06,Air,131
69764,21.25,Sea,33
69765,38.61,Sea,146
69766,9.72,Land,75
69767,8.91,Land,154
69768,11.38,Land,7
69769,11.93,Air,90
69770,46.23,Air,3
69771,8.44,Sea,129
69772,20.94,Sea,17
69773,20.46,Air,140
69774,6.81,Air,113
69775,5.89,Land,102
69776,45.53,Air,81
69777,41.9,Air,127
69778,46.69,Land,103
69779,16.2,Air,120
69780,26.56,Land,23
69781,13.16,Air,2
69782,19.9,Land,155
69783,39.81,Sea,105
69784,24.08,Land,126
69785,5.92,Land,55
69786,0.66,Land,114
69787,12.19,Land,15
69788,9.57,Sea,44
69789,39.81,Air,197
69790,33.5,Air,95
69791,42.0,Land,105
69792,21.23,Land,49
69793,29.39,Air,63
69794,21.16,Sea,35
69795,11.45,Land,19
69796,31.73,Land,181
69797,19.74,Sea,2
69798,12.84,Land,180
69799,46.95,Sea,148
69800,5.84,Sea,114
69801,38.95,Air,187
69802,27.7,Sea,131
69803,38.27,Sea,8
69804,4.95,Sea,40
69805,19.83,Land,30
69806,39.9,Air,12
69807,40.85,Land,177
69808,39.55,Land,116
69809,37.35,Air,103
69810,19.14,Air,17
69811,35.95,Sea,66
69812,5.92,Air,124
